gender,workclass,education_level,education_num,marital_status,occupation,relationship,capital_loss,hours_per_week,inquiry_purpose_code,institute_type,account_type,asset_code,portfolio_type,approved,approved_loan_amount,age
Male, Private, Doctorate,1.6329491958841817, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,-0.12055745733218053,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-0.9190724300625113,0.2855182870687971
Male, Private, 10th,-1.2574830180003211, Married-civ-spouse, Craft-repair, Husband,3.649561436428988,0.4560576208128236,-0.5946475955869621,PVT,189.0,-0.09087726520149393,I,1.4386852314081315,0.6408335062489485,1.0936399060916138
Male, Self-emp-inc, Bachelors,0.7658195317188305, Married-civ-spouse, Sales, Husband,4.744727466822466,1.5269141945106874,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.5071272831365378,0.04308180136195194
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,1.5269141945106874,-0.41409147438951266,NBF,189.0,-0.09087726520149393,I,1.4386852314081315,-1.1953986244948271,-0.28016684624717497
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,1.5269141945106874,-0.41409147438951266,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,-1.0599096517409174,0.2047061251665154
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Transport-moving, Husband,-0.2644126153749733,0.12656329044425002,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.7959327250593451,0.04308180136195194
Male, Self-emp-inc, Some-college,-0.10131013244652015, Married-civ-spouse, Sales, Husband,-0.2644126153749733,4.739483915604281,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.6212232601924614,-0.5226033319540196
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Adm-clerical, Husband,-0.2644126153749733,-0.12055745733218053,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,1.3396713657164827,1.2552642298961771
Male, Federal-gov, Bachelors,0.7658195317188305, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,-0.12055745733218053,-0.3839987875232711,PVT,58.0,-0.09087726520149393,M,1.4386852314081315,-1.063475151023915,1.4977007156030229
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Transport-moving, Husband,-0.2644126153749733,2.680144350800696,-0.41409147438951266,NBF,189.0,-0.09087726520149393,I,1.4386852314081315,0.2949800757981792,1.3360763917984593
Female, Private, Prof-school,1.3439059744957311, Married-civ-spouse, Other-service, Wife,-0.2644126153749733,1.5269141945106874,-0.41409147438951266,NBF,189.0,-0.09087726520149393,I,1.4386852314081315,-0.6819667277431697,-0.11854252244261151
Male, Self-emp-inc, HS-grad,-0.3903533538349704, Divorced, Sales, Unmarried,-0.2644126153749733,0.7031783685892541,2.173879596107263,PVT,47.0,-0.09087726520149393,I,1.4386852314081315,1.4163296003009314,-0.3609790081494562
Male, Private, Assoc-voc,0.18773308894193008, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,PUB,123.0,-0.09087726520149393,I,1.4386852314081315,-0.22558281951947393,-0.28016684624717497
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-0.5482605046307587,2.225010172723558
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Prof-specialty, Husband,3.836237464336967,0.7031783685892541,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.9332044474547537,-0.6842276557585831
Female, Self-emp-not-inc, Bachelors,0.7658195317188305, Married-civ-spouse, Prof-specialty, Other-relative,-0.2644126153749733,-1.7680291091750493,2.173879596107263,BRO,5.0,-0.09087726520149393,R,1.4386852314081315,0.03648137778085134,-1.1691006271722735
Male, Local-gov, Prof-school,1.3439059744957311, Married-civ-spouse, Protective-serv, Husband,-0.2644126153749733,-0.12055745733218053,2.173879596107263,INS,5.0,-0.09087726520149393,R,1.4386852314081315,1.3592816117729696,0.6087669346779243
Male, Private, 11th,-0.9684397966118709, Never-married, Prof-specialty, Own-child,-0.2644126153749733,-0.12055745733218053,2.173879596107263,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,-1.2684913597962786,-1.1691006271722735
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,1.1974198641421143,2.173879596107263,NBF,189.0,-0.09087726520149393,I,1.4386852314081315,-1.5715587988510764,1.0936399060916138
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Sales, Husband,-0.2644126153749733,0.7031783685892541,-0.5946475955869621,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-0.40920603259385147,-0.11854252244261151
Male, Self-emp-not-inc, Prof-school,1.3439059744957311, Married-civ-spouse, Prof-specialty, Husband,3.6806741077469844,0.7031783685892541,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.633955036303535,0.2855182870687971
Female, Self-emp-inc, Bachelors,0.7658195317188305, Married-civ-spouse, Sales, Wife,-0.2644126153749733,-0.12055745733218053,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,1.4395053456404159,1.4977007156030229
Female, Private, Assoc-voc,0.18773308894193008, Married-civ-spouse, Tech-support, Other-relative,-0.2644126153749733,-0.12055745733218053,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.571306270230495,-0.6842276557585831
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Transport-moving, Husband,3.6806741077469844,2.3506500204321217,-0.41409147438951266,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,-1.6268240377375396,0.6087669346779243
Female, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Prof-specialty, Wife,-0.2644126153749733,-0.12055745733218053,-0.323813413790788,NBF,173.0,-0.09087726520149393,I,1.4386852314081315,0.9688594402847299,1.0936399060916138
Female, Private, Some-college,-0.10131013244652015, Never-married, Prof-specialty, Not-in-family,-0.2644126153749733,-0.2853046225164671,-0.5946475955869621,PVT,58.0,1.3392439082325422,M,1.4386852314081315,-1.0153409107034472,1.6593250394075854
Male, Private, Masters,1.0548627531072812, Never-married, Exec-managerial, Not-in-family,-0.2644126153749733,-0.12055745733218053,-0.3839987875232711,PUB,58.0,-0.09087726520149393,M,1.4386852314081315,1.2933198750375134,-0.28016684624717497
Female, Local-gov, Some-college,-0.10131013244652015, Divorced, Adm-clerical, Not-in-family,-0.2644126153749733,1.1150462815499709,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,1.5232945787908603,1.3360763917984593
Male, Private, 7th-8th,-1.835569460777222, Never-married, Transport-moving, Not-in-family,-0.2644126153749733,0.5384312034049671,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.548383053511592,1.7401372013098675
Female, Private, Bachelors,0.7658195317188305, Married-spouse-absent, Exec-managerial, Not-in-family,-0.2644126153749733,1.5269141945106874,-0.74511102991817,PVT,47.0,-0.09087726520149393,I,1.4386852314081315,-0.41455428151834783,1.0128277441893325
Male, Private, Masters,1.0548627531072812, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,0.7031783685892541,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.9492491942282428,0.5279547727756421
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Adm-clerical, Husband,-0.2644126153749733,-0.12055745733218053,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.2542293626642878,0.2047061251665154
Male, Local-gov, Masters,1.0548627531072812, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,-0.12055745733218053,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.7674087307953641,1.4977007156030229
Female, Private, Masters,1.0548627531072812, Married-civ-spouse, Prof-specialty, Wife,-0.2644126153749733,-1.7680291091750493,-0.3839987875232711,NBF,58.0,1.3392439082325422,M,1.4386852314081315,-0.4341645275748347,-0.037730360540329785
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,1.5269141945106874,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.157960882023352,-0.19935468434489326
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Sales, Husband,-0.2644126153749733,0.2913104556285366,-0.5946475955869621,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.5020315628326228,-0.11854252244261151
Male, Private, Prof-school,1.3439059744957311, Widowed, Prof-specialty, Unmarried,-0.2644126153749733,1.5269141945106874,-0.5946475955869621,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-0.9458136746849936,2.386634496528121
Male, Private, Assoc-voc,0.18773308894193008, Married-civ-spouse, Craft-repair, Husband,3.836237464336967,-0.12055745733218053,-0.41409147438951266,NBF,189.0,-0.09087726520149393,I,1.4386852314081315,-0.9493791739679911,-0.11854252244261151
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Tech-support, Husband,-0.2644126153749733,-0.12055745733218053,-0.323813413790788,NBF,173.0,-0.09087726520149393,I,1.4386852314081315,-1.3433668447392284,0.36633044897107886
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,1.5269141945106874,-0.41409147438951266,NBF,999.0,-0.09087726520149393,I,1.4386852314081315,1.3182783700184968,0.2047061251665154
Male, Private, Masters,1.0548627531072812, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,1.5269141945106874,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,1.3753263585464588,-0.44179117005173796
Male, Private, Assoc-acdm,0.4767763103303807, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,0.7031783685892541,-0.323813413790788,NBF,173.0,-0.09087726520149393,I,1.4386852314081315,0.14166360662928143,0.7703912584824878
Male, Federal-gov, Bachelors,0.7658195317188305, Married-civ-spouse, Exec-managerial, Husband,3.649561436428988,-0.12055745733218053,-0.74511102991817,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,1.5963873140923113,0.6895790965802056
Female, Local-gov, Bachelors,0.7658195317188305, Never-married, Prof-specialty, Not-in-family,-0.2644126153749733,0.20893687303639308,-0.5946475955869621,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,1.2434028850755467,0.04308180136195194
Male, State-gov, Assoc-voc,0.18773308894193008, Married-civ-spouse, Protective-serv, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,NBF,121.0,-0.09087726520149393,I,1.4386852314081315,0.10779136344080405,0.9320155822870502
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,-0.12055745733218053,-0.5946475955869621,PVT,47.0,-0.09087726520149393,I,1.4386852314081315,-0.40029228438635733,-1.0882884652699918
Male, Private, Bachelors,0.7658195317188305, Never-married, Exec-managerial, Not-in-family,-0.2644126153749733,-0.12055745733218053,-0.5946475955869621,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.4752903182101407,-0.5226033319540196
Male, Private, Assoc-voc,0.18773308894193008, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,0.20893687303639308,2.173879596107263,HFC,123.0,-0.09087726520149393,I,1.4386852314081315,0.5873510170039841,-0.9266641414654283
Male, Private, 7th-8th,-1.835569460777222, Married-civ-spouse, Transport-moving, Husband,-0.2644126153749733,0.20893687303639308,-0.323813413790788,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,-0.3682027908393788,1.4977007156030229
Male, Private, Masters,1.0548627531072812, Married-civ-spouse, Sales, Husband,-0.2644126153749733,0.7031783685892541,-0.5946475955869621,PVT,181.0,-0.09087726520149393,I,1.4386852314081315,-1.1650918805893473,0.04308180136195194
Male, Private, Assoc-acdm,0.4767763103303807, Married-civ-spouse, Prof-specialty, Husband,2.815741845106682,-0.12055745733218053,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,1.2237926390190599,-0.11854252244261151
Male, Local-gov, Masters,1.0548627531072812, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,0.7031783685892541,-0.3839987875232711,HFC,58.0,-0.09087726520149393,M,1.4386852314081315,-1.368325339720212,0.2855182870687971
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Sales, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-0.008087363256618777,1.174452067993896
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,1.5269141945106874,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.0527786531749224,0.2047061251665154
Female, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Exec-managerial, Wife,-0.2644126153749733,-0.532425370292898,-0.5946475955869621,PVT,189.0,-0.09087726520149393,I,1.4386852314081315,0.44116554640108147,0.04308180136195194
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.1989641237778248,1.4977007156030229
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Sales, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,NBF,189.0,-0.09087726520149393,I,1.4386852314081315,0.571306270230495,1.4977007156030229
Female, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Prof-specialty, Wife,-0.2644126153749733,-0.12055745733218053,-0.323813413790788,NBF,189.0,-0.09087726520149393,I,1.4386852314081315,0.6996642444184092,-0.19935468434489326
Female, Private, Prof-school,1.3439059744957311, Married-civ-spouse, Prof-specialty, Wife,3.6806741077469844,1.5269141945106874,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,1.3681953599804637,0.6895790965802056
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Transport-moving, Husband,4.744727466822466,2.3506500204321217,-0.41409147438951266,PVT,189.0,-0.09087726520149393,I,1.4386852314081315,-1.5341210563796013,0.12389396326423367
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Exec-managerial, Wife,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,-0.9743376689489746,-0.7650398176608648
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Tech-support, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,NBF,173.0,-0.09087726520149393,I,1.4386852314081315,1.6356078062052855,-0.6842276557585831
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Adm-clerical, Husband,-0.2644126153749733,0.5384312034049671,-0.323813413790788,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.9100287021152691,-0.7650398176608648
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Sales, Husband,-0.2644126153749733,0.2913104556285366,-0.3839987875232711,HFC,58.0,1.3392439082325422,M,1.4386852314081315,0.808411972549837,0.9320155822870502
Male, State-gov, Masters,1.0548627531072812, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,0.7031783685892541,-0.6548329693194453,NBF,189.0,-0.09087726520149393,I,1.4386852314081315,1.279057877905523,0.5279547727756421
Male, State-gov, HS-grad,-0.3903533538349704, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,1.5269141945106874,-0.41409147438951266,NBF,189.0,-0.09087726520149393,I,1.4386852314081315,-0.2897618066134311,-0.5226033319540196
Male, Federal-gov, Bachelors,0.7658195317188305, Divorced, Exec-managerial, Not-in-family,-0.2644126153749733,1.1150462815499709,-0.3839987875232711,HFC,58.0,1.3392439082325422,M,1.4386852314081315,-1.215008870551314,0.9320155822870502
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Exec-managerial, Husband,3.6806741077469844,0.7031783685892541,-0.41409147438951266,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,1.550035823413342,0.6087669346779243
Male, Self-emp-not-inc, HS-grad,-0.3903533538349704, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.3861528361352,0.8512034203847689
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,-0.12055745733218053,-0.5946475955869621,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-0.9565101725339866,1.4977007156030229
Male, Self-emp-inc, 7th-8th,-1.835569460777222, Married-civ-spouse, Machine-op-inspct, Husband,-0.2644126153749733,-0.12055745733218053,-0.323813413790788,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,1.3895883556784494,1.2552642298961771
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Adm-clerical, Husband,-0.2644126153749733,0.2913104556285366,-0.323813413790788,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,-1.5876035456245658,-0.037730360540329785
Female, Private, Bachelors,0.7658195317188305, Divorced, Sales, Not-in-family,-0.2644126153749733,0.7031783685892541,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,1.0865209166236516,0.8512034203847689
Male, Self-emp-not-inc, Prof-school,1.3439059744957311, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,0.7031783685892541,-0.41409147438951266,NBF,189.0,-0.09087726520149393,I,1.4386852314081315,-0.847762444402559,0.6895790965802056
Male, Private, Prof-school,1.3439059744957311, Divorced, Prof-specialty, Not-in-family,-0.2644126153749733,0.2913104556285366,-0.74511102991817,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,0.37342106002412667,0.04308180136195194
Male, Private, Masters,1.0548627531072812, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,0.7031783685892541,-0.74511102991817,NBF,173.0,-0.09087726520149393,I,1.4386852314081315,0.2789353290246897,1.4168885537007405
Female, Private, Assoc-acdm,0.4767763103303807, Married-civ-spouse, Prof-specialty, Wife,-0.2644126153749733,-0.12055745733218053,-0.3839987875232711,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-0.507257262876286,-1.00747630336771
Male, Private, Bachelors,0.7658195317188305, Divorced, Exec-managerial, Unmarried,-0.2644126153749733,0.2913104556285366,-0.3839987875232711,PVT,58.0,-0.09087726520149393,M,1.4386852314081315,1.3200611196599956,0.9320155822870502
Male, Private, Bachelors,0.7658195317188305, Never-married, Exec-managerial, Not-in-family,-0.2644126153749733,1.5269141945106874,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,1.3681953599804637,-0.11854252244261151
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Handlers-cleaners, Husband,-0.2644126153749733,-0.12055745733218053,-0.3839987875232711,HFC,58.0,1.3392439082325422,M,1.4386852314081315,1.0865209166236516,1.0936399060916138
Male, Self-emp-inc, Assoc-acdm,0.4767763103303807, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,0.7031783685892541,-0.323813413790788,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,0.2539768340437063,0.04308180136195194
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Adm-clerical, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,NBF,189.0,-0.09087726520149393,I,1.4386852314081315,0.32528681970365897,0.8512034203847689
Male, Self-emp-not-inc, Some-college,-0.10131013244652015, Married-civ-spouse, Other-service, Husband,-0.2644126153749733,-1.3561611962143318,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.557296801719086,0.9320155822870502
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Sales, Husband,-0.2644126153749733,0.6208047859971102,-0.3839987875232711,HFC,121.0,-0.09087726520149393,I,1.4386852314081315,0.7157089911918983,0.2047061251665154
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,0.2913104556285366,-0.3839987875232711,HFC,47.0,-0.09087726520149393,I,1.4386852314081315,-0.06870085106757837,0.2855182870687971
Male, Private, Assoc-voc,0.18773308894193008, Married-civ-spouse, Tech-support, Husband,-0.2644126153749733,-0.12055745733218053,-0.323813413790788,PVT,189.0,-0.09087726520149393,I,1.4386852314081315,-0.8709381897420436,0.12389396326423367
Male, Federal-gov, Bachelors,0.7658195317188305, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.3041463526262547,1.4168885537007405
Male, Self-emp-inc, Bachelors,0.7658195317188305, Married-civ-spouse, Exec-managerial, Husband,4.744727466822466,0.7031783685892541,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-0.7693214601766113,1.3360763917984593
Female, Local-gov, Bachelors,0.7658195317188305, Divorced, Prof-specialty, Not-in-family,-0.2644126153749733,-0.532425370292898,-0.6247402824532038,PVT,189.0,-0.09087726520149393,I,1.4386852314081315,-0.16496933170851433,0.6895790965802056
Male, State-gov, HS-grad,-0.3903533538349704, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,1.5269141945106874,-0.5946475955869621,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.41798980106159717,1.0128277441893325
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,-0.12055745733218053,2.173879596107263,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.47147229030656124,-0.44179117005173796
Male, Federal-gov, HS-grad,-0.3903533538349704, Married-civ-spouse, Adm-clerical, Husband,-0.2644126153749733,-0.12055745733218053,-0.323813413790788,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.3199385707791626,-0.037730360540329785
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Transport-moving, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.6196930391715445,1.4977007156030229
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,-0.12055745733218053,-0.5645549087207206,PUB,130.0,-0.09087726520149393,I,1.4386852314081315,-1.272056859079276,-0.44179117005173796
Male, Private, Assoc-voc,0.18773308894193008, Married-civ-spouse, Tech-support, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-0.6160049910077136,0.2047061251665154
Male, Private, Assoc-voc,0.18773308894193008, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,0.7031783685892541,2.173879596107263,NBF,189.0,-0.09087726520149393,I,1.4386852314081315,-0.8335004472705684,-0.44179117005173796
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,-0.12055745733218053,-0.323813413790788,NBF,130.0,1.3392439082325422,I,1.4386852314081315,0.7281882386823904,-0.11854252244261151
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,1.5269141945106874,-0.5946475955869621,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.0008263849508751716,-1.1691006271722735
Male, Private, 1st-4th,-2.4136559035541225, Married-civ-spouse, Machine-op-inspct, Husband,-0.2644126153749733,1.5269141945106874,-0.3839987875232711,HFC,58.0,-0.09087726520149393,M,1.4386852314081315,0.03826412742235013,1.8209493632121487
Male, Self-emp-not-inc, Doctorate,1.6329491958841817, Married-civ-spouse, Exec-managerial, Husband,-0.2644126153749733,-1.3561611962143318,-0.5946475955869621,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,1.1132621612461338,2.0633858489189945
Male, Private, Doctorate,1.6329491958841817, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,1.1150462815499709,-0.5946475955869621,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.776322479002858,0.6087669346779243
Female, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Sales, Wife,-0.2644126153749733,-0.9442932832536152,-0.41409147438951266,PUB,123.0,4.199486255100615,I,1.4386852314081315,1.1667446504910979,-0.28016684624717497
Male, Federal-gov, HS-grad,-0.3903533538349704, Never-married, Adm-clerical, Not-in-family,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,1.3771091081879576,2.305822334625839
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Sales, Husband,-0.2644126153749733,2.3506500204321217,-0.41409147438951266,PVT,123.0,-0.09087726520149393,I,1.4386852314081315,0.18088409874225517,2.5482588203326846
Female, Private, Bachelors,0.7658195317188305, Divorced, Exec-managerial, Not-in-family,-0.2644126153749733,0.7031783685892541,-0.5946475955869621,PVT,179.0,-0.09087726520149393,I,1.4386852314081315,-1.4057630821916869,0.2855182870687971
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,1.9387821074714051,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.24328033619471354,0.4471426108733606
Male, Private, Bachelors,0.7658195317188305, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,0.9652939410017323,0.9320155822870502
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Farming-fishing, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.7424502358143806,0.9320155822870502
Male, Federal-gov, Some-college,-0.10131013244652015, Married-civ-spouse, Prof-specialty, Husband,-0.2644126153749733,-0.12055745733218053,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.6033957637774735,0.4471426108733606
Female, Private, HS-grad,-0.3903533538349704, Widowed, Craft-repair, Not-in-family,-0.2644126153749733,1.5269141945106874,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,-1.0402994056844306,0.7703912584824878
Male, Self-emp-not-inc, 10th,-1.2574830180003211, Divorced, Exec-managerial, Own-child,-0.2644126153749733,1.5269141945106874,-0.41409147438951266,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,-0.38424753761286806,1.4977007156030229
Male, Private, 10th,-1.2574830180003211, Married-civ-spouse, Sales, Husband,3.836237464336967,-0.12055745733218053,-0.74511102991817,PUB,173.0,-0.09087726520149393,I,1.4386852314081315,0.7299709883238891,1.0128277441893325
Male, Private, Some-college,-0.10131013244652015, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,0.7031783685892541,-0.41409147438951266,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,-1.3041463526262547,-0.19935468434489326
Male, Private, Assoc-voc,0.18773308894193008, Married-civ-spouse, Tech-support, Husband,-0.2644126153749733,0.8679255337735403,-0.41409147438951266,NBF,191.0,1.3392439082325422,I,1.4386852314081315,0.3145903218546659,-0.28016684624717497
Male, Private, 10th,-1.2574830180003211, Married-civ-spouse, Handlers-cleaners, Husband,2.815741845106682,-0.12055745733218053,-0.41409147438951266,PVT,5.0,-0.09087726520149393,R,1.4386852314081315,0.9385526963792501,0.8512034203847689
Male, Private, HS-grad,-0.3903533538349704, Married-civ-spouse, Craft-repair, Husband,-0.2644126153749733,0.7031783685892541,-0.41409147438951266,NBF,5.0,-0.09087726520149393,R,1.4386852314081315,-0.1400108367275311,-0.7650398176608648
